,State,Year,Quarter,Name,Amount,Trans_count
3396,Rajasthan,2020,1,Recharge & bill payments,10961167179.81334,25631131
3397,Rajasthan,2020,1,Financial Services,34466606.25327997,72604
3398,Rajasthan,2020,1,Others,200968968.6958118,404317
3399,Rajasthan,2020,2,Peer-to-peer payments,166176386876.30048,49160792
3400,Rajasthan,2020,2,Recharge & bill payments,13014051935.53691,31681776
3401,Rajasthan,2020,2,Merchant payments,14354151782.39264,20756594
3402,Rajasthan,2020,2,Financial Services,76662259.20544848,92875
3403,Rajasthan,2020,2,Others,142020149.829893,262619
3404,Rajasthan,2020,3,Peer-to-peer payments,249006720239.33432,73247856
3405,Rajasthan,2020,3,Merchant payments,27714680562.343937,45149210
3406,Rajasthan,2020,3,Recharge & bill payments,16650017440.553333,30148875
3407,Rajasthan,2020,3,Financial Services,113675141.51464571,146383
3408,Rajasthan,2020,3,Others,193212778.7117864,396352
3409,Rajasthan,2020,4,Peer-to-peer payments,321280847680.95026,88730951
3410,Rajasthan,2020,4,Merchant payments,46142484518.08269,67367264
3411,Rajasthan,2020,4,Recharge & bill payments,18123908525.97014,33455755
3412,Rajasthan,2020,4,Financial Services,136058685.85299307,169294
3413,Rajasthan,2020,4,Others,351480425.6482615,560171
3414,Rajasthan,2021,1,Peer-to-peer payments,408190388154.2274,116733195
3415,Rajasthan,2021,1,Merchant payments,61936457709.223076,96394132
3416,Rajasthan,2021,1,Recharge & bill payments,20855464604.344055,38919519
3417,Rajasthan,2021,1,Financial Services,162581466.93308985,192936
3418,Rajasthan,2021,1,Others,347689722.9177618,491137
3419,Rajasthan,2021,2,Peer-to-peer payments,467784146764.7472,139277445
3420,Rajasthan,2021,2,Merchant payments,69922875807.46701,97860493
3421,Rajasthan,2021,2,Recharge & bill payments,23387103755.819714,49501703
3422,Rajasthan,2021,2,Financial Services,186606893.61035594,216441
3423,Rajasthan,2021,2,Others,422031947.60023904,620957
3424,Rajasthan,2021,3,Peer-to-peer payments,575912799217.8965,181742972
3425,Rajasthan,2021,3,Merchant payments,105548321875.05884,167819345
3426,Rajasthan,2021,3,Recharge & bill payments,28335516739.41771,49709657
3427,Rajasthan,2021,3,Financial Services,190362135.86135098,197211
3428,Rajasthan,2021,3,Others,524328574.25040925,815568
3429,Rajasthan,2021,4,Merchant payments,151967969235.0213,221774624
3430,Rajasthan,2021,4,Peer-to-peer payments,718215327365.9165,212937264
3431,Rajasthan,2021,4,Recharge & bill payments,32831163302.92643,51610607
3432,Rajasthan,2021,4,Financial Services,263180819.6932125,265091
3433,Rajasthan,2021,4,Others,656777820.7586894,1034011
3434,Rajasthan,2022,1,Merchant payments,171182113048.26318,267467038
3435,Rajasthan,2022,1,Peer-to-peer payments,814525435614.1678,241739380
3436,Rajasthan,2022,1,Recharge & bill payments,35542881861.07577,54555117
3437,Rajasthan,2022,1,Financial Services,243340851.71204624,244029
3438,Rajasthan,2022,1,Others,556409604.9103613,956656
3439,Rajasthan,2022,2,Merchant payments,208238945148.44,336900860
3440,Rajasthan,2022,2,Peer-to-peer payments,905641041298.7231,263380560
3441,Rajasthan,2022,2,Recharge & bill payments,38325678033.564705,59879660
3442,Rajasthan,2022,2,Financial Services,175399371.37748802,170705
3443,Rajasthan,2022,2,Others,452454748.2866859,838365
3444,Rajasthan,2022,3,Merchant payments,230609701751.02283,398104319
3445,Rajasthan,2022,3,Peer-to-peer payments,961209376585.5621,299383118
3446,Rajasthan,2022,3,Recharge & bill payments,46000391408.24405,69118763
3447,Rajasthan,2022,3,Financial Services,220271929.84233993,215235
3448,Rajasthan,2022,3,Others,449514643.6055006,719925
3449,Rajasthan,2022,4,Merchant payments,275194969877.524,457778005
3450,Rajasthan,2022,4,Peer-to-peer payments,1130380720682.5203,334316758
3451,Rajasthan,2022,4,Recharge & bill payments,50609988781.94313,72510470
3452,Rajasthan,2022,4,Financial Services,270658680.97924906,244442
3453,Rajasthan,2022,4,Others,500361375.69058275,725173
3454,Rajasthan,2023,1,Merchant payments,276693132279.0,484552414
3455,Rajasthan,2023,1,Peer-to-peer payments,1216864232698.0,353301155
3456,Rajasthan,2023,1,Recharge & bill payments,60583110261.0,82232131
3457,Rajasthan,2023,1,Financial Services,274450998.0,259195
3458,Rajasthan,2023,1,Others,498449614.0,751791
3459,Rajasthan,2023,2,Merchant payments,310487787699.0,592487449
3460,Rajasthan,2023,2,Peer-to-peer payments,1321457235324.0,389865502
3461,Rajasthan,2023,2,Recharge & bill payments,65720609268.0,90082184
3462,Rajasthan,2023,2,Financial Services,328805088.0,289948
3463,Rajasthan,2023,2,Others,461148921.0,734255
3464,Rajasthan,2023,3,Merchant payments,341799936129.0,704324393
3465,Rajasthan,2023,3,Peer-to-peer payments,1385976868598.0,438800339
3466,Rajasthan,2023,3,Recharge & bill payments,71540658202.0,93085762
3467,Rajasthan,2023,3,Financial Services,484002475.0,359675
3468,Rajasthan,2023,3,Others,423978212.0,661998
3469,Rajasthan,2023,4,Merchant payments,396873110176.0,766981185
3470,Rajasthan,2023,4,Peer-to-peer payments,1587157118494.0,484250991
3471,Rajasthan,2023,4,Recharge & bill payments,81348244193.0,97092812
3472,Rajasthan,2023,4,Financial Services,570385125.0,443168
3473,Rajasthan,2023,4,Others,430749813.0,703998
3474,Sikkim,2018,1,Recharge & bill payments,4823943.542263939,26965
3475,Sikkim,2018,1,Peer-to-peer payments,56334584.632872,13559
3476,Sikkim,2018,1,Merchant payments,1677583.1440411464,1349
3477,Sikkim,2018,1,Financial Services,86906.81958101383,608
3478,Sikkim,2018,1,Others,1727920.8016103164,1597
3479,Sikkim,2018,2,Recharge & bill payments,9465769.856051585,45435
3480,Sikkim,2018,2,Peer-to-peer payments,127051984.3879841,24237
3481,Sikkim,2018,2,Merchant payments,4713227.148135973,2556
3482,Sikkim,2018,2,Financial Services,218130.12995975127,562
3483,Sikkim,2018,2,Others,2243974.0076642134,1788
3484,Sikkim,2018,3,Recharge & bill payments,12221506.18938216,58421
3485,Sikkim,2018,3,Peer-to-peer payments,215547415.4557628,43195
3486,Sikkim,2018,3,Merchant payments,5322296.747954514,4521
3487,Sikkim,2018,3,Financial Services,261766.8021705601,562
3488,Sikkim,2018,3,Others,1727241.758047811,1801
3489,Sikkim,2018,4,Recharge & bill payments,16713780.628117373,79232
3490,Sikkim,2018,4,Peer-to-peer payments,351253329.74205655,65451
3491,Sikkim,2018,4,Merchant payments,12637809.239460425,7452
3492,Sikkim,2018,4,Financial Services,596472.7145790398,717
3493,Sikkim,2018,4,Others,1939965.7540404093,1681
3494,Sikkim,2019,1,Peer-to-peer payments,422987999.89472675,121984
3495,Sikkim,2019,1,Recharge & bill payments,20711589.874598008,96878
3496,Sikkim,2019,1,Merchant payments,11837344.846847566,18346
3497,Sikkim,2019,1,Financial Services,191594.23340424805,1225
3498,Sikkim,2019,1,Others,2265105.53451732,1854
3499,Sikkim,2019,2,Peer-to-peer payments,674044301.8399961,172125
3500,Sikkim,2019,2,Recharge & bill payments,32535297.489453897,142582
3501,Sikkim,2019,2,Merchant payments,28248001.02647286,66722
3502,Sikkim,2019,2,Financial Services,310197.54774877685,2294
3503,Sikkim,2019,2,Others,3756445.53226958,4521
3504,Sikkim,2019,3,Peer-to-peer payments,794235862.6317357,203052
3505,Sikkim,2019,3,Merchant payments,52337322.5262961,188753
3506,Sikkim,2019,3,Recharge & bill payments,33922224.892257094,156125
3507,Sikkim,2019,3,Financial Services,548142.8999844441,288
3508,Sikkim,2019,3,Others,3672895.4901549704,4218
3509,Sikkim,2019,4,Peer-to-peer payments,1086457147.940953,508471
3510,Sikkim,2019,4,Recharge & bill payments,42705664.08625737,181287
3511,Sikkim,2019,4,Merchant payments,43954548.804204434,73992
3512,Sikkim,2019,4,Financial Services,494076.3450829056,373
3513,Sikkim,2019,4,Others,2898164.4797200123,2947
3514,Sikkim,2020,1,Peer-to-peer payments,954765350.1856782,230413
3515,Sikkim,2020,1,Recharge & bill payments,53588505.838823974,215586
3516,Sikkim,2020,1,Merchant payments,43201695.38937264,79881
3517,Sikkim,2020,1,Financial Services,175569.53933206247,345
3518,Sikkim,2020,1,Others,1745150.991195219,1893
3519,Sikkim,2020,2,Recharge & bill payments,78397187.10935993,297620
3520,Sikkim,2020,2,Peer-to-peer payments,939900165.9422412,186495
3521,Sikkim,2020,2,Merchant payments,34385184.65717751,31442
3522,Sikkim,2020,2,Financial Services,999656.0722047673,883
3523,Sikkim,2020,2,Others,936594.480283038,1291
3524,Sikkim,2020,3,Recharge & bill payments,83894642.6709112,298885
3525,Sikkim,2020,3,Peer-to-peer payments,1255521152.966514,245087
3526,Sikkim,2020,3,Merchant payments,58337178.67223759,49299
3527,Sikkim,2020,3,Financial Services,1795366.733436462,1252
3528,Sikkim,2020,3,Others,1378387.6172995246,1912
3529,Sikkim,2020,4,Peer-to-peer payments,1711730126.584541,334069
3530,Sikkim,2020,4,Recharge & bill payments,90168624.05415541,301382
3531,Sikkim,2020,4,Merchant payments,112478003.86391157,95503
3532,Sikkim,2020,4,Financial Services,2361187.592392395,1427
3533,Sikkim,2020,4,Others,2537863.027923054,2654
3534,Sikkim,2021,1,Peer-to-peer payments,1965492629.578867,403703
3535,Sikkim,2021,1,Recharge & bill payments,93174110.112334,279679
3536,Sikkim,2021,1,Merchant payments,154183320.1372872,112925
3537,Sikkim,2021,1,Financial Services,3027799.2784099854,1844
3538,Sikkim,2021,1,Others,1789867.7338266163,2038
3539,Sikkim,2021,2,Peer-to-peer payments,2125758496.616091,473141
3540,Sikkim,2021,2,Recharge & bill payments,103846501.52404109,345495
3541,Sikkim,2021,2,Merchant payments,190473176.21848944,153671
3542,Sikkim,2021,2,Financial Services,2851874.287465013,1865
3543,Sikkim,2021,2,Others,1969531.0292125773,2542
3544,Sikkim,2021,3,Peer-to-peer payments,2582075089.383399,595826
3545,Sikkim,2021,3,Recharge & bill payments,111613776.75942023,346173
3546,Sikkim,2021,3,Merchant payments,290732930.46291006,213808
3547,Sikkim,2021,3,Financial Services,2624558.3857180667,1689
3548,Sikkim,2021,3,Others,2290508.8169457563,3098
3549,Sikkim,2021,4,Peer-to-peer payments,3548508409.656125,831597
3550,Sikkim,2021,4,Recharge & bill payments,136473754.40071422,376078
3551,Sikkim,2021,4,Merchant payments,504586163.5569785,369343
3552,Sikkim,2021,4,Financial Services,3162023.7210206646,2269
3553,Sikkim,2021,4,Others,4052910.300969372,5058
3554,Sikkim,2022,1,Peer-to-peer payments,3650961081.00263,916940
3555,Sikkim,2022,1,Merchant payments,570784579.6670712,449273
3556,Sikkim,2022,1,Recharge & bill payments,139135962.10369253,371579
3557,Sikkim,2022,1,Financial Services,3062332.163804472,2124
3558,Sikkim,2022,1,Others,3487320.9262269526,4386
3559,Sikkim,2022,2,Peer-to-peer payments,4596501308.195931,1198014
3560,Sikkim,2022,2,Merchant payments,847497607.0893551,706658
3561,Sikkim,2022,2,Recharge & bill payments,162174479.6973383,411189
3562,Sikkim,2022,2,Financial Services,1861284.7969863976,1758
3563,Sikkim,2022,2,Others,3070990.527526753,4462
3564,Sikkim,2022,3,Peer-to-peer payments,4173703593.656705,1222037
3565,Sikkim,2022,3,Merchant payments,830361400.9603965,772650
3566,Sikkim,2022,3,Recharge & bill payments,153567926.32171312,397207
3567,Sikkim,2022,3,Financial Services,2851319.5479129553,1538
3568,Sikkim,2022,3,Others,2396303.4047308513,3326
3569,Sikkim,2022,4,Peer-to-peer payments,5175155338.821596,1548662
3570,Sikkim,2022,4,Merchant payments,1096220774.255463,1033541
3571,Sikkim,2022,4,Recharge & bill payments,181281682.32208142,470639
3572,Sikkim,2022,4,Financial Services,2701971.788609252,2049
3573,Sikkim,2022,4,Others,3025622.2320622765,3448
3574,Sikkim,2023,1,Peer-to-peer payments,5451626602.0,1779090
3575,Sikkim,2023,1,Merchant payments,1091745064.0,1067585
3576,Sikkim,2023,1,Recharge & bill payments,213517668.0,543957
3577,Sikkim,2023,1,Financial Services,2801184.0,2603
3578,Sikkim,2023,1,Others,2877504.0,2893
3579,Sikkim,2023,2,Peer-to-peer payments,6799375282.0,2196285
3580,Sikkim,2023,2,Merchant payments,1523202088.0,1616549
3581,Sikkim,2023,2,Recharge & bill payments,251468530.0,594826
3582,Sikkim,2023,2,Financial Services,3457083.0,2790
3583,Sikkim,2023,2,Others,2847453.0,2517
3584,Sikkim,2023,3,Peer-to-peer payments,6245427022.0,2187102
3585,Sikkim,2023,3,Merchant payments,1619166618.0,2011690
3586,Sikkim,2023,3,Recharge & bill payments,233423001.0,600784
3587,Sikkim,2023,3,Financial Services,7262131.0,3289
3588,Sikkim,2023,3,Others,1958649.0,2072
3589,Sikkim,2023,4,Peer-to-peer payments,6467541154.0,2165502
3590,Sikkim,2023,4,Merchant payments,1877772225.0,2124031
3591,Sikkim,2023,4,Recharge & bill payments,235242389.0,562618
3592,Sikkim,2023,4,Financial Services,7657246.0,3357
3593,Sikkim,2023,4,Others,2395457.0,1816
3594,Tamil Nadu,2018,1,Recharge & bill payments,646028338.3951533,3308548
3595,Tamil Nadu,2018,1,Peer-to-peer payments,10031518934.085688,2670613
3596,Tamil Nadu,2018,1,Merchant payments,272002057.1736871,326510
3597,Tamil Nadu,2018,1,Financial Services,31876073.74792233,115363
3598,Tamil Nadu,2018,1,Others,280132294.11422664,305588
3599,Tamil Nadu,2018,2,Recharge & bill payments,1189892955.8051775,4464677
3600,Tamil Nadu,2018,2,Peer-to-peer payments,18067624388.09562,4433762
3601,Tamil Nadu,2018,2,Merchant payments,517130320.4660308,627918
3602,Tamil Nadu,2018,2,Financial Services,65402385.25640666,167035
3603,Tamil Nadu,2018,2,Others,285794226.64323723,298736
3604,Tamil Nadu,2018,3,Peer-to-peer payments,26792462660.044968,8810836
3605,Tamil Nadu,2018,3,Recharge & bill payments,1521551955.205038,5148411
3606,Tamil Nadu,2018,3,Merchant payments,733189649.5729834,1290978
3607,Tamil Nadu,2018,3,Financial Services,37049222.36590697,191732
3608,Tamil Nadu,2018,3,Others,245838753.995272,332121
3609,Tamil Nadu,2018,4,Peer-to-peer payments,39180083690.57276,11538547
3610,Tamil Nadu,2018,4,Recharge & bill payments,2020329567.8245385,7093764
3611,Tamil Nadu,2018,4,Merchant payments,1742903221.432857,3145621
3612,Tamil Nadu,2018,4,Financial Services,46571758.68242933,228398
3613,Tamil Nadu,2018,4,Others,312185737.38152075,451114
3614,Tamil Nadu,2019,1,Peer-to-peer payments,51296299081.44436,18645926
3615,Tamil Nadu,2019,1,Recharge & bill payments,2695317014.8660007,8863289
3616,Tamil Nadu,2019,1,Merchant payments,1924461188.9900146,4195222
3617,Tamil Nadu,2019,1,Financial Services,31217137.545322973,193261
3618,Tamil Nadu,2019,1,Others,256742393.28426796,377347
3619,Tamil Nadu,2019,2,Peer-to-peer payments,57924128549.06981,16952961
3620,Tamil Nadu,2019,2,Recharge & bill payments,3280033639.8500404,8414514
3621,Tamil Nadu,2019,2,Merchant payments,2690331792.5060787,6296995
3622,Tamil Nadu,2019,2,Financial Services,18334602.389631532,70142
3623,Tamil Nadu,2019,2,Others,294847441.9421142,437125
3624,Tamil Nadu,2019,3,Peer-to-peer payments,70615331408.53966,21277636
3625,Tamil Nadu,2019,3,Merchant payments,4079315732.661683,10344027
3626,Tamil Nadu,2019,3,Recharge & bill payments,3964144354.4161515,9246678
3627,Tamil Nadu,2019,3,Financial Services,27213741.831077334,88261
3628,Tamil Nadu,2019,3,Others,273599406.1898495,453581
3629,Tamil Nadu,2019,4,Peer-to-peer payments,91858026341.27563,28814008
3630,Tamil Nadu,2019,4,Merchant payments,6420193204.780616,16153034
3631,Tamil Nadu,2019,4,Recharge & bill payments,4681454397.562926,11157765
3632,Tamil Nadu,2019,4,Financial Services,24332240.65556671,60624
3633,Tamil Nadu,2019,4,Others,206859328.2685905,410980
3634,Tamil Nadu,2020,1,Peer-to-peer payments,101907683045.28436,30880360
3635,Tamil Nadu,2020,1,Merchant payments,8950736938.223478,21541556
3636,Tamil Nadu,2020,1,Recharge & bill payments,5493239429.7322235,14134259
3637,Tamil Nadu,2020,1,Financial Services,41422107.813630365,61427
3638,Tamil Nadu,2020,1,Others,176604658.386683,335871
3639,Tamil Nadu,2020,2,Peer-to-peer payments,82347647064.12332,21700844
3640,Tamil Nadu,2020,2,Recharge & bill payments,6414781159.484189,18474731
3641,Tamil Nadu,2020,2,Merchant payments,6909361871.628206,11477546
3642,Tamil Nadu,2020,2,Financial Services,89189349.84916353,78584
3643,Tamil Nadu,2020,2,Others,65529451.74366937,138405
3644,Tamil Nadu,2020,3,Peer-to-peer payments,123561080533.04672,31754077
3645,Tamil Nadu,2020,3,Merchant payments,12554589575.504852,20664887
3646,Tamil Nadu,2020,3,Recharge & bill payments,7476952307.406668,17521756
3647,Tamil Nadu,2020,3,Financial Services,158512062.54590106,129671
3648,Tamil Nadu,2020,3,Others,90281020.15995154,207434
3649,Tamil Nadu,2020,4,Peer-to-peer payments,172196381789.491,47800741
3650,Tamil Nadu,2020,4,Merchant payments,24417758781.65223,41297305
3651,Tamil Nadu,2020,4,Recharge & bill payments,9462546013.163391,21563946
3652,Tamil Nadu,2020,4,Financial Services,186775413.14290395,153044
3653,Tamil Nadu,2020,4,Others,209735503.54521424,364665
3654,Tamil Nadu,2021,1,Peer-to-peer payments,206405230307.9611,57446279
3655,Tamil Nadu,2021,1,Merchant payments,30722779534.582508,53811885
3656,Tamil Nadu,2021,1,Recharge & bill payments,11115915388.739548,24826273
3657,Tamil Nadu,2021,1,Financial Services,215319360.4840321,170620
3658,Tamil Nadu,2021,1,Others,208899281.88347316,301617
3659,Tamil Nadu,2021,2,Peer-to-peer payments,216379027686.30246,60812902
3660,Tamil Nadu,2021,2,Merchant payments,33504798112.88382,52048347
3661,Tamil Nadu,2021,2,Recharge & bill payments,13155346942.255478,32753032
3662,Tamil Nadu,2021,2,Financial Services,225113402.6634022,192614
3663,Tamil Nadu,2021,2,Others,223054882.44675264,351547
3664,Tamil Nadu,2021,3,Merchant payments,52932187058.575195,85074941
3665,Tamil Nadu,2021,3,Peer-to-peer payments,296121079294.8346,83833356
3666,Tamil Nadu,2021,3,Recharge & bill payments,15613287081.611631,34751691
3667,Tamil Nadu,2021,3,Financial Services,246146707.2790811,182097
3668,Tamil Nadu,2021,3,Others,294622911.6328684,515319
3669,Tamil Nadu,2021,4,Merchant payments,70539086832.13815,117578360
3670,Tamil Nadu,2021,4,Peer-to-peer payments,353529424598.23047,104493071
3671,Tamil Nadu,2021,4,Recharge & bill payments,18979178477.53405,36163870
3672,Tamil Nadu,2021,4,Financial Services,275850497.094934,228761
3673,Tamil Nadu,2021,4,Others,400412189.80491126,691914
3674,Tamil Nadu,2022,1,Merchant payments,81798208975.87326,139788772
3675,Tamil Nadu,2022,1,Peer-to-peer payments,409631710258.4541,119383791
3676,Tamil Nadu,2022,1,Recharge & bill payments,20705079141.096962,34579431
3677,Tamil Nadu,2022,1,Financial Services,298216135.377552,241201
3678,Tamil Nadu,2022,1,Others,355987089.8306444,579955
3679,Tamil Nadu,2022,2,Merchant payments,100813133534.0309,179245529
3680,Tamil Nadu,2022,2,Peer-to-peer payments,464333108374.5711,136341691
3681,Tamil Nadu,2022,2,Recharge & bill payments,24477663683.793488,38257271
3682,Tamil Nadu,2022,2,Financial Services,233054908.96978933,202498
3683,Tamil Nadu,2022,2,Others,277767177.03123105,459948
3684,Tamil Nadu,2022,3,Merchant payments,109801011246.16069,202149276
3685,Tamil Nadu,2022,3,Peer-to-peer payments,493880482824.984,148805657
3686,Tamil Nadu,2022,3,Recharge & bill payments,27694221703.16715,41919063
3687,Tamil Nadu,2022,3,Financial Services,238069828.1652185,217741
3688,Tamil Nadu,2022,3,Others,265434770.79138052,404438
3689,Tamil Nadu,2022,4,Merchant payments,118847998736.56468,229308285
3690,Tamil Nadu,2022,4,Peer-to-peer payments,526511418812.7734,162920305
3691,Tamil Nadu,2022,4,Recharge & bill payments,29719449171.386997,43391904
3692,Tamil Nadu,2022,4,Financial Services,334812023.56560165,295740
3693,Tamil Nadu,2022,4,Others,275988847.1474179,400402
3694,Tamil Nadu,2023,1,Merchant payments,124250251559.0,248540772
3695,Tamil Nadu,2023,1,Peer-to-peer payments,554678365256.0,169269032
3696,Tamil Nadu,2023,1,Recharge & bill payments,36069237413.0,42745926
3697,Tamil Nadu,2023,1,Financial Services,303893116.0,281287
3698,Tamil Nadu,2023,1,Others,281926174.0,375370
3699,Tamil Nadu,2023,2,Merchant payments,132952561597.0,270279446
3700,Tamil Nadu,2023,2,Peer-to-peer payments,603065358975.0,181169979
3701,Tamil Nadu,2023,2,Recharge & bill payments,39784453434.0,46387359
3702,Tamil Nadu,2023,2,Financial Services,317118374.0,273888
3703,Tamil Nadu,2023,2,Others,243058635.0,318966
3704,Tamil Nadu,2023,3,Merchant payments,147481033140.0,309648502
3705,Tamil Nadu,2023,3,Peer-to-peer payments,641624213537.0,198678217
3706,Tamil Nadu,2023,3,Recharge & bill payments,43398412878.0,47138716
3707,Tamil Nadu,2023,3,Financial Services,373041817.0,320645
3708,Tamil Nadu,2023,3,Others,228563326.0,298928
3709,Tamil Nadu,2023,4,Merchant payments,162776066943.0,336838248
3710,Tamil Nadu,2023,4,Peer-to-peer payments,662522423764.0,208592985
3711,Tamil Nadu,2023,4,Recharge & bill payments,46923336165.0,47390155
3712,Tamil Nadu,2023,4,Financial Services,421861473.0,381269
3713,Tamil Nadu,2023,4,Others,226976660.0,278724
3714,Telangana,2018,1,Recharge & bill payments,831912767.5937189,4209319
3715,Telangana,2018,1,Peer-to-peer payments,11748268950.760422,3307245
3716,Telangana,2018,1,Merchant payments,282899066.6137372,351474
3717,Telangana,2018,1,Financial Services,57011875.36233704,262876
3718,Telangana,2018,1,Others,388111458.2121352,391852
3719,Telangana,2018,2,Peer-to-peer payments,20748520742.57553,4784079
3720,Telangana,2018,2,Recharge & bill payments,1274130053.834579,4686542
3721,Telangana,2018,2,Merchant payments,551696487.3185428,701082
3722,Telangana,2018,2,Financial Services,85498213.25384143,277805
3723,Telangana,2018,2,Others,357356020.669816,315162
3724,Telangana,2018,3,Peer-to-peer payments,29253505738.828743,11560952
3725,Telangana,2018,3,Recharge & bill payments,1568136060.627837,5328881
3726,Telangana,2018,3,Merchant payments,855534175.4794186,1770075
3727,Telangana,2018,3,Financial Services,52554123.97376218,307312
3728,Telangana,2018,3,Others,300363110.81379545,365483
3729,Telangana,2018,4,Peer-to-peer payments,44541667501.74112,15571288
3730,Telangana,2018,4,Recharge & bill payments,2165870863.16865,7121135
3731,Telangana,2018,4,Merchant payments,2356841304.9649296,5315161
3732,Telangana,2018,4,Financial Services,64569231.23559249,392423
3733,Telangana,2018,4,Others,380139546.93821603,521147
3734,Telangana,2019,1,Peer-to-peer payments,87361237975.49301,40488967
3735,Telangana,2019,1,Merchant payments,4144368545.535969,12341901
3736,Telangana,2019,1,Recharge & bill payments,3619117615.485172,11525394
3737,Telangana,2019,1,Financial Services,54547989.275453925,463688
3738,Telangana,2019,1,Others,343989909.8750894,470752
3739,Telangana,2019,2,Peer-to-peer payments,141095702899.16147,46741594
3740,Telangana,2019,2,Merchant payments,8442740781.469844,25682382
3741,Telangana,2019,2,Recharge & bill payments,5603477828.5489645,16225017
3742,Telangana,2019,2,Financial Services,43627344.86329399,252173
3743,Telangana,2019,2,Others,490894328.3915366,709213
3744,Telangana,2019,3,Peer-to-peer payments,180342868388.36203,59981113
3745,Telangana,2019,3,Merchant payments,14308557740.55424,44035953
3746,Telangana,2019,3,Recharge & bill payments,6793699069.387364,16437222
3747,Telangana,2019,3,Financial Services,39617186.74048498,183163
3748,Telangana,2019,3,Others,445278745.3818412,857925
3749,Telangana,2019,4,Peer-to-peer payments,249346680995.99316,82587060
3750,Telangana,2019,4,Merchant payments,21510626607.08445,59347809
3751,Telangana,2019,4,Recharge & bill payments,9561315124.602655,20797056
3752,Telangana,2019,4,Financial Services,33453857.404595934,137291
3753,Telangana,2019,4,Others,294688962.659046,703042
3754,Telangana,2020,1,Peer-to-peer payments,327641798044.80554,95668911
3755,Telangana,2020,1,Merchant payments,31076431477.91269,76818285
3756,Telangana,2020,1,Recharge & bill payments,12324266104.564993,26324268
3757,Telangana,2020,1,Financial Services,59500639.38684589,88184
3758,Telangana,2020,1,Others,241784101.54604858,509877
3759,Telangana,2020,2,Peer-to-peer payments,279478553909.7438,76683293
3760,Telangana,2020,2,Merchant payments,26712043204.891262,44181999
3761,Telangana,2020,2,Recharge & bill payments,15106945863.857046,30885875
3762,Telangana,2020,2,Financial Services,134169906.74750492,116776
3763,Telangana,2020,2,Others,100126467.191328,187200
3764,Telangana,2020,3,Peer-to-peer payments,437459188905.0534,116668399
3765,Telangana,2020,3,Merchant payments,49743225885.179474,86836471
3766,Telangana,2020,3,Recharge & bill payments,18378477087.576897,32352860
3767,Telangana,2020,3,Financial Services,223377023.50525153,195857
3768,Telangana,2020,3,Others,156875854.55487928,318539
3769,Telangana,2020,4,Peer-to-peer payments,591976601278.5154,160607487
3770,Telangana,2020,4,Merchant payments,81725950703.21272,143897953
3771,Telangana,2020,4,Recharge & bill payments,22006183348.80398,38174710
3772,Telangana,2020,4,Financial Services,275357720.01805824,230134
3773,Telangana,2020,4,Others,366346176.40682477,733503
3774,Telangana,2021,1,Merchant payments,95927278280.53006,185230619
3775,Telangana,2021,1,Peer-to-peer payments,676276353116.8419,179738195
3776,Telangana,2021,1,Recharge & bill payments,26447601338.53346,46371555
3777,Telangana,2021,1,Financial Services,320153410.17969453,262473
3778,Telangana,2021,1,Others,387877900.5044867,969268
3779,Telangana,2021,2,Peer-to-peer payments,872151973637.885,230861833
3780,Telangana,2021,2,Merchant payments,123207789311.2962,205232899
3781,Telangana,2021,2,Recharge & bill payments,31877277168.343227,58637866
3782,Telangana,2021,2,Financial Services,300569264.1443888,278546
3783,Telangana,2021,2,Others,420723415.91505665,856400
3784,Telangana,2021,3,Merchant payments,159227310549.39368,286735350
3785,Telangana,2021,3,Peer-to-peer payments,981754679241.0405,271436926
3786,Telangana,2021,3,Recharge & bill payments,36434881136.01624,62744121
3787,Telangana,2021,3,Financial Services,329138539.4612142,235519
3788,Telangana,2021,3,Others,543116826.3422191,1734852
3789,Telangana,2021,4,Merchant payments,212974766412.01556,376584215
3790,Telangana,2021,4,Peer-to-peer payments,1204991223519.016,331774591
3791,Telangana,2021,4,Recharge & bill payments,44760398983.30789,66477036
3792,Telangana,2021,4,Financial Services,392141743.6705663,298871
3793,Telangana,2021,4,Others,639658842.8998816,855060
3794,Telangana,2022,1,Merchant payments,243841863780.6793,449186799
3795,Telangana,2022,1,Peer-to-peer payments,1375289566667.7056,368048408
3796,Telangana,2022,1,Recharge & bill payments,50470450179.88254,66352138
3797,Telangana,2022,1,Financial Services,394283511.9410973,284035
3798,Telangana,2022,1,Others,642005688.7661512,2582005
3799,Telangana,2022,2,Merchant payments,307468406704.909,565370506
3800,Telangana,2022,2,Peer-to-peer payments,1580014085694.835,422056582
3801,Telangana,2022,2,Recharge & bill payments,63136761649.3931,75099130
3802,Telangana,2022,2,Financial Services,324857780.5553103,245023
3803,Telangana,2022,2,Others,470432687.3850265,611316
3804,Telangana,2022,3,Merchant payments,447150646953.73706,880414292
3805,Telangana,2022,3,Peer-to-peer payments,2170173323588.53,626830752
3806,Telangana,2022,3,Recharge & bill payments,87937210666.27194,119779835
3807,Telangana,2022,3,Financial Services,442783619.09123904,340458
3808,Telangana,2022,3,Others,621900924.4423015,800064
3809,Telangana,2022,4,Merchant payments,491556008133.53546,1002521735
3810,Telangana,2022,4,Peer-to-peer payments,2393380395296.8516,694612831
3811,Telangana,2022,4,Recharge & bill payments,92136759501.42021,121188131
3812,Telangana,2022,4,Financial Services,498719426.0054372,401838
