,State,Year,Quartar,Brand,User_count,User_percentage
3322,Ladakh,2021,2,Xiaomi,21227,0.2828456454535764
3323,Ladakh,2021,2,Vivo,16463,0.2193662722524251
3324,Ladakh,2021,2,Samsung,13134,0.1750079948832747
3325,Ladakh,2021,2,Oppo,11029,0.14695927939452083
3326,Ladakh,2021,2,Realme,4715,0.06282645773371709
3327,Ladakh,2021,2,Apple,1823,0.024291120349642894
3328,Ladakh,2021,2,OnePlus,1741,0.023198486302099988
3329,Ladakh,2021,2,Motorola,922,0.012285470632128771
3330,Ladakh,2021,2,Huawei,894,0.011912376079309242
3331,Ladakh,2021,2,Lenovo,490,0.006529154674341755
3332,Ladakh,2021,2,Others,2610,0.034777742244963224
3333,Ladakh,2021,3,Xiaomi,22384,0.27563107991626645
3334,Ladakh,2021,3,Vivo,18124,0.22317448590075115
3335,Ladakh,2021,3,Samsung,13661,0.1682181997290974
3336,Ladakh,2021,3,Oppo,12095,0.14893486023888683
3337,Ladakh,2021,3,Realme,5579,0.0686984361531831
3338,Ladakh,2021,3,OnePlus,2176,0.02679472971308952
3339,Ladakh,2021,3,Apple,2004,0.02467676394532693
3340,Ladakh,2021,3,Huawei,1013,0.01247383327176456
3341,Ladakh,2021,3,Motorola,910,0.011205516561999754
3342,Ladakh,2021,3,Lenovo,476,0.005861347124738333
3343,Ladakh,2021,3,Others,2788,0.03433074744489595
3344,Ladakh,2021,4,Xiaomi,23462,0.2695015909117015
3345,Ladakh,2021,4,Vivo,19473,0.22368103656225233
3346,Ladakh,2021,4,Samsung,14073,0.16165271029325615
3347,Ladakh,2021,4,Oppo,12900,0.14817877942037974
3348,Ladakh,2021,4,Realme,6879,0.07901719563044901
3349,Ladakh,2021,4,OnePlus,2678,0.030761455138587364
3350,Ladakh,2021,4,Apple,2358,0.027085702470794996
3351,Ladakh,2021,4,Huawei,958,0.011004284549203396
3352,Ladakh,2021,4,Motorola,912,0.010475895103208243
3353,Ladakh,2021,4,Lenovo,449,0.005157540461996163
3354,Ladakh,2021,4,Others,2915,0.03348380945817108
3355,Ladakh,2022,1,Xiaomi,24460,0.2644553042425291
3356,Ladakh,2022,1,Vivo,20679,0.22357609306750853
3357,Ladakh,2022,1,Samsung,14554,0.15735414954806903
3358,Ladakh,2022,1,Oppo,13813,0.14934264585045193
3359,Ladakh,2022,1,Realme,7852,0.08489382865545128
3360,Ladakh,2022,1,OnePlus,2984,0.03226224970808286
3361,Ladakh,2022,1,Apple,2655,0.028705185313324395
3362,Ladakh,2022,1,Huawei,996,0.01076849889720192
3363,Ladakh,2022,1,Motorola,921,0.009957617956147559
3364,Ladakh,2022,1,Lenovo,502,0.00542749643212386
3365,Ladakh,2022,1,Others,3076,0.03325693032910954
3366,Lakshadweep,2018,1,Samsung,102,0.20359281437125748
3367,Lakshadweep,2018,1,Xiaomi,100,0.1996007984031936
3368,Lakshadweep,2018,1,Vivo,67,0.13373253493013973
3369,Lakshadweep,2018,1,Oppo,56,0.11177644710578842
3370,Lakshadweep,2018,1,Huawei,25,0.0499001996007984
3371,Lakshadweep,2018,1,OnePlus,22,0.043912175648702596
3372,Lakshadweep,2018,1,Apple,20,0.03992015968063872
3373,Lakshadweep,2018,1,Realme,20,0.03992015968063872
3374,Lakshadweep,2018,1,Gionee,12,0.023952095808383235
3375,Lakshadweep,2018,1,COOLPAD,10,0.01996007984031936
3376,Lakshadweep,2018,1,Others,67,0.13373253493013973
3377,Lakshadweep,2018,2,Xiaomi,147,0.21428571428571427
3378,Lakshadweep,2018,2,Samsung,128,0.18658892128279883
3379,Lakshadweep,2018,2,Vivo,97,0.141399416909621
3380,Lakshadweep,2018,2,Oppo,87,0.12682215743440234
3381,Lakshadweep,2018,2,Apple,35,0.05102040816326531
3382,Lakshadweep,2018,2,Huawei,31,0.04518950437317784
3383,Lakshadweep,2018,2,OnePlus,29,0.04227405247813411
3384,Lakshadweep,2018,2,Realme,24,0.03498542274052478
3385,Lakshadweep,2018,2,Lenovo,16,0.023323615160349854
3386,Lakshadweep,2018,2,Gionee,15,0.021865889212827987
3387,Lakshadweep,2018,2,Others,77,0.11224489795918367
3388,Lakshadweep,2018,3,Xiaomi,195,0.21241830065359477
3389,Lakshadweep,2018,3,Samsung,166,0.18082788671023964
3390,Lakshadweep,2018,3,Vivo,134,0.14596949891067537
3391,Lakshadweep,2018,3,Oppo,121,0.1318082788671024
3392,Lakshadweep,2018,3,Apple,46,0.05010893246187364
3393,Lakshadweep,2018,3,Huawei,44,0.04793028322440087
3394,Lakshadweep,2018,3,OnePlus,40,0.04357298474945534
3395,Lakshadweep,2018,3,Realme,35,0.03812636165577342
3396,Lakshadweep,2018,3,Lenovo,18,0.0196078431372549
3397,Lakshadweep,2018,3,Gionee,16,0.017429193899782137
3398,Lakshadweep,2018,3,Others,103,0.11220043572984749
3399,Lakshadweep,2018,4,Xiaomi,245,0.21193771626297578
3400,Lakshadweep,2018,4,Samsung,198,0.17128027681660898
3401,Lakshadweep,2018,4,Vivo,190,0.1643598615916955
3402,Lakshadweep,2018,4,Oppo,153,0.1323529411764706
3403,Lakshadweep,2018,4,Huawei,62,0.05363321799307959
3404,Lakshadweep,2018,4,Realme,55,0.04757785467128028
3405,Lakshadweep,2018,4,Apple,51,0.04411764705882353
3406,Lakshadweep,2018,4,OnePlus,47,0.04065743944636678
3407,Lakshadweep,2018,4,Lenovo,24,0.020761245674740483
3408,Lakshadweep,2018,4,Motorola,18,0.015570934256055362
3409,Lakshadweep,2018,4,Others,113,0.09775086505190311
3410,Lakshadweep,2019,1,Xiaomi,298,0.21045197740112995
3411,Lakshadweep,2019,1,Vivo,240,0.1694915254237288
3412,Lakshadweep,2019,1,Samsung,231,0.163135593220339
3413,Lakshadweep,2019,1,Oppo,198,0.13983050847457626
3414,Lakshadweep,2019,1,Huawei,97,0.06850282485875706
3415,Lakshadweep,2019,1,Realme,67,0.04731638418079096
3416,Lakshadweep,2019,1,Apple,55,0.03884180790960452
3417,Lakshadweep,2019,1,OnePlus,52,0.03672316384180791
3418,Lakshadweep,2019,1,Lenovo,31,0.021892655367231638
3419,Lakshadweep,2019,1,Motorola,24,0.01694915254237288
3420,Lakshadweep,2019,1,Others,123,0.08686440677966102
3421,Lakshadweep,2019,2,Xiaomi,377,0.21579851173440184
3422,Lakshadweep,2019,2,Vivo,309,0.17687464224384658
3423,Lakshadweep,2019,2,Samsung,277,0.15855752718946767
3424,Lakshadweep,2019,2,Oppo,246,0.14081282198053807
3425,Lakshadweep,2019,2,Huawei,132,0.0755580995993131
3426,Lakshadweep,2019,2,Realme,86,0.04922724670864339
3427,Lakshadweep,2019,2,OnePlus,58,0.03319977103606182
3428,Lakshadweep,2019,2,Apple,57,0.03262736119061248
3429,Lakshadweep,2019,2,Lenovo,36,0.0206067544361763
3430,Lakshadweep,2019,2,Motorola,32,0.018317115054378934
3431,Lakshadweep,2019,2,Others,137,0.07842014882655982
3432,Lakshadweep,2019,3,Xiaomi,442,0.20878601794992915
3433,Lakshadweep,2019,3,Vivo,378,0.17855455833726971
3434,Lakshadweep,2019,3,Samsung,343,0.1620217288615966
3435,Lakshadweep,2019,3,Oppo,331,0.15635333018422296
3436,Lakshadweep,2019,3,Huawei,174,0.0821917808219178
3437,Lakshadweep,2019,3,Realme,103,0.04865375531412376
3438,Lakshadweep,2019,3,Apple,68,0.03212092583845064
3439,Lakshadweep,2019,3,OnePlus,64,0.030231459612659425
3440,Lakshadweep,2019,3,Motorola,36,0.017005196032120924
3441,Lakshadweep,2019,3,Lenovo,33,0.015588096362777516
3442,Lakshadweep,2019,3,Others,145,0.0684931506849315
3443,Lakshadweep,2019,4,Xiaomi,496,0.20436753193242688
3444,Lakshadweep,2019,4,Vivo,462,0.1903584672435105
3445,Lakshadweep,2019,4,Samsung,394,0.16234033786567778
3446,Lakshadweep,2019,4,Oppo,371,0.15286361763494025
3447,Lakshadweep,2019,4,Huawei,202,0.08323032550473836
3448,Lakshadweep,2019,4,Realme,124,0.05109188298310672
3449,Lakshadweep,2019,4,Apple,72,0.029666254635352288
3450,Lakshadweep,2019,4,OnePlus,70,0.0288421920065925
3451,Lakshadweep,2019,4,Motorola,37,0.015245158632056036
3452,Lakshadweep,2019,4,Lenovo,35,0.01442109600329625
3453,Lakshadweep,2019,4,Others,164,0.06757313555830242
3454,Lakshadweep,2020,1,Xiaomi,560,0.20202020202020202
3455,Lakshadweep,2020,1,Vivo,548,0.1976911976911977
3456,Lakshadweep,2020,1,Samsung,431,0.15548340548340547
3457,Lakshadweep,2020,1,Oppo,426,0.15367965367965367
3458,Lakshadweep,2020,1,Huawei,237,0.0854978354978355
3459,Lakshadweep,2020,1,Realme,152,0.05483405483405483
3460,Lakshadweep,2020,1,Apple,81,0.02922077922077922
3461,Lakshadweep,2020,1,OnePlus,77,0.027777777777777776
3462,Lakshadweep,2020,1,Lenovo,47,0.016955266955266956
3463,Lakshadweep,2020,1,Motorola,38,0.013708513708513708
3464,Lakshadweep,2020,1,Others,175,0.06313131313131314
3465,Lakshadweep,2020,2,Vivo,654,0.20520866018198933
3466,Lakshadweep,2020,2,Xiaomi,654,0.20520866018198933
3467,Lakshadweep,2020,2,Samsung,495,0.15531848133040477
3468,Lakshadweep,2020,2,Oppo,489,0.1534358330718544
3469,Lakshadweep,2020,2,Huawei,266,0.08346407279573266
3470,Lakshadweep,2020,2,Realme,195,0.06118606840288673
3471,Lakshadweep,2020,2,Apple,85,0.026670850329463446
3472,Lakshadweep,2020,2,OnePlus,81,0.02541575149042987
3473,Lakshadweep,2020,2,Lenovo,44,0.013806087229369313
3474,Lakshadweep,2020,2,Motorola,41,0.012864763100094132
3475,Lakshadweep,2020,2,Others,183,0.057420771885786
3476,Lakshadweep,2020,3,Vivo,784,0.21514818880351264
3477,Lakshadweep,2020,3,Xiaomi,736,0.20197585071350166
3478,Lakshadweep,2020,3,Oppo,567,0.15559824368825467
3479,Lakshadweep,2020,3,Samsung,550,0.1509330406147091
3480,Lakshadweep,2020,3,Huawei,302,0.08287596048298573
3481,Lakshadweep,2020,3,Realme,222,0.06092206366630077
3482,Lakshadweep,2020,3,Apple,91,0.024972557628979142
3483,Lakshadweep,2020,3,OnePlus,87,0.023874862788144897
3484,Lakshadweep,2020,3,Lenovo,50,0.013721185510428101
3485,Lakshadweep,2020,3,Motorola,44,0.012074643249176729
3486,Lakshadweep,2020,3,Others,211,0.05790340285400659
3487,Lakshadweep,2020,4,Vivo,934,0.22349844460397225
3488,Lakshadweep,2020,4,Xiaomi,838,0.2005264417324719
3489,Lakshadweep,2020,4,Oppo,639,0.15290739411342427
3490,Lakshadweep,2020,4,Samsung,635,0.15195022732711175
3491,Lakshadweep,2020,4,Huawei,346,0.08279492701603254
3492,Lakshadweep,2020,4,Realme,272,0.06508734146925102
3493,Lakshadweep,2020,4,Apple,101,0.024168461354391
3494,Lakshadweep,2020,4,OnePlus,97,0.023211294568078487
3495,Lakshadweep,2020,4,Lenovo,52,0.012443168222062694
3496,Lakshadweep,2020,4,Motorola,47,0.01124670973917205
3497,Lakshadweep,2020,4,Others,218,0.052165589854032066
3498,Lakshadweep,2021,1,Vivo,1032,0.22547520209744373
3499,Lakshadweep,2021,1,Xiaomi,921,0.20122350884859078
3500,Lakshadweep,2021,1,Oppo,720,0.15730828053310028
3501,Lakshadweep,2021,1,Samsung,693,0.15140922001310902
3502,Lakshadweep,2021,1,Huawei,371,0.08105746121913918
3503,Lakshadweep,2021,1,Realme,302,0.06598208433471707
3504,Lakshadweep,2021,1,Apple,106,0.023159274634039766
3505,Lakshadweep,2021,1,OnePlus,103,0.022503823465151847
3506,Lakshadweep,2021,1,Lenovo,54,0.01179812103998252
3507,Lakshadweep,2021,1,Motorola,46,0.010050251256281407
3508,Lakshadweep,2021,1,Others,229,0.0500327725584444
3509,Lakshadweep,2021,2,Vivo,1118,0.22834967320261437
3510,Lakshadweep,2021,2,Xiaomi,970,0.19812091503267973
3511,Lakshadweep,2021,2,Oppo,771,0.15747549019607843
3512,Lakshadweep,2021,2,Samsung,717,0.14644607843137256
3513,Lakshadweep,2021,2,Huawei,379,0.07741013071895425
3514,Lakshadweep,2021,2,Realme,350,0.07148692810457516
3515,Lakshadweep,2021,2,Apple,121,0.0247140522875817
3516,Lakshadweep,2021,2,OnePlus,118,0.024101307189542485
3517,Lakshadweep,2021,2,Lenovo,60,0.012254901960784314
3518,Lakshadweep,2021,2,Motorola,42,0.00857843137254902
3519,Lakshadweep,2021,2,Others,250,0.05106209150326797
3520,Lakshadweep,2021,3,Vivo,1234,0.23340268583317572
3521,Lakshadweep,2021,3,Xiaomi,1046,0.19784376773217324
3522,Lakshadweep,2021,3,Oppo,816,0.15434083601286175
3523,Lakshadweep,2021,3,Samsung,774,0.14639682239455268
3524,Lakshadweep,2021,3,Realme,413,0.07811613391337242
3525,Lakshadweep,2021,3,Huawei,398,0.07527898619254776
3526,Lakshadweep,2021,3,Apple,134,0.025345186306033666
3527,Lakshadweep,2021,3,OnePlus,132,0.024966899943257046
3528,Lakshadweep,2021,3,Lenovo,55,0.010402874976357102
3529,Lakshadweep,2021,3,Motorola,46,0.008700586343862303
3530,Lakshadweep,2021,3,Others,239,0.04520522035180632
3531,Lakshadweep,2021,4,Vivo,1354,0.24015608371763036
3532,Lakshadweep,2021,4,Xiaomi,1146,0.2032635686413622
3533,Lakshadweep,2021,4,Oppo,899,0.15945370698829373
3534,Lakshadweep,2021,4,Samsung,776,0.1376374600922313
3535,Lakshadweep,2021,4,Realme,448,0.07946080170273147
3536,Lakshadweep,2021,4,Huawei,396,0.07023767293366442
3537,Lakshadweep,2021,4,Apple,151,0.02678254700248315
3538,Lakshadweep,2021,4,OnePlus,143,0.025363604114934372
3539,Lakshadweep,2021,4,Motorola,46,0.008158921603405462
3540,Lakshadweep,2021,4,Lenovo,45,0.007981553742461865
3541,Lakshadweep,2021,4,Others,234,0.0415040794608017
3542,Lakshadweep,2022,1,Vivo,1441,0.24056761268781301
3543,Lakshadweep,2022,1,Xiaomi,1203,0.2008347245409015
3544,Lakshadweep,2022,1,Oppo,956,0.1595993322203673
3545,Lakshadweep,2022,1,Samsung,804,0.1342237061769616
3546,Lakshadweep,2022,1,Realme,507,0.08464106844741236
3547,Lakshadweep,2022,1,Huawei,397,0.06627712854757929
3548,Lakshadweep,2022,1,Apple,176,0.02938230383973289
3549,Lakshadweep,2022,1,OnePlus,160,0.02671118530884808
3550,Lakshadweep,2022,1,Lenovo,50,0.008347245409015025
3551,Lakshadweep,2022,1,Motorola,49,0.008180300500834724
3552,Lakshadweep,2022,1,Others,247,0.04123539232053423
3553,Madhya Pradesh,2018,1,Xiaomi,652241,0.2554198910323962
3554,Madhya Pradesh,2018,1,Samsung,490595,0.19211874359483444
3555,Madhya Pradesh,2018,1,Vivo,380809,0.1491261562584317
3556,Madhya Pradesh,2018,1,Oppo,256901,0.10060334358943031
3557,Madhya Pradesh,2018,1,Realme,146657,0.057431401827143846
3558,Madhya Pradesh,2018,1,Motorola,66919,0.02620571796007445
3559,Madhya Pradesh,2018,1,Micromax,59025,0.02311439953665468
3560,Madhya Pradesh,2018,1,Apple,57650,0.02257594465545349
3561,Madhya Pradesh,2018,1,OnePlus,55940,0.021906302585014192
3562,Madhya Pradesh,2018,1,Lenovo,51523,0.02017658970482099
3563,Madhya Pradesh,2018,1,Others,335343,0.1313215092557457
3564,Madhya Pradesh,2018,2,Xiaomi,890108,0.2586273724729506
3565,Madhya Pradesh,2018,2,Samsung,654270,0.19010292120492947
3566,Madhya Pradesh,2018,2,Vivo,531042,0.15429812689334396
3567,Madhya Pradesh,2018,2,Oppo,352090,0.10230231789176276
3568,Madhya Pradesh,2018,2,Realme,192521,0.055938380933397876
3569,Madhya Pradesh,2018,2,Motorola,85306,0.02478628058188166
3570,Madhya Pradesh,2018,2,Micromax,82296,0.02391170312482748
3571,Madhya Pradesh,2018,2,Apple,72862,0.02117058560660518
3572,Madhya Pradesh,2018,2,OnePlus,68143,0.019799445732904625
3573,Madhya Pradesh,2018,2,Lenovo,65308,0.018975715802423365
3574,Madhya Pradesh,2018,2,Others,447716,0.13008714975497304
3575,Madhya Pradesh,2018,3,Xiaomi,1132909,0.26289806555993084
3576,Madhya Pradesh,2018,3,Samsung,816822,0.18954825472018832
3577,Madhya Pradesh,2018,3,Vivo,697677,0.16189997050571217
3578,Madhya Pradesh,2018,3,Oppo,452478,0.10500012879095001
3579,Madhya Pradesh,2018,3,Realme,239549,0.05558872663807585
3580,Madhya Pradesh,2018,3,Motorola,99876,0.023176801663561373
3581,Madhya Pradesh,2018,3,Micromax,90871,0.02108713949266576
3582,Madhya Pradesh,2018,3,Apple,84853,0.019690627894170504
3583,Madhya Pradesh,2018,3,OnePlus,79210,0.01838113720784469
3584,Madhya Pradesh,2018,3,Lenovo,71683,0.016634453458779588
3585,Madhya Pradesh,2018,3,Others,543381,0.1260946940681209
3586,Madhya Pradesh,2018,4,Xiaomi,1416415,0.26398850271794944
3587,Madhya Pradesh,2018,4,Samsung,1015220,0.18921460710972182
3588,Madhya Pradesh,2018,4,Vivo,905510,0.16876708386746142
3589,Madhya Pradesh,2018,4,Oppo,579831,0.10806770439415803
3590,Madhya Pradesh,2018,4,Realme,294612,0.05490917616852442
3591,Madhya Pradesh,2018,4,Motorola,117954,0.021984022937905207
3592,Madhya Pradesh,2018,4,Micromax,103324,0.019257313749733947
3593,Madhya Pradesh,2018,4,Apple,100071,0.018651026327374334
3594,Madhya Pradesh,2018,4,OnePlus,90958,0.016952564206266698
3595,Madhya Pradesh,2018,4,Lenovo,84373,0.015725265504687218
3596,Madhya Pradesh,2018,4,Others,657174,0.1224827330162175
3597,Madhya Pradesh,2019,1,Xiaomi,1692888,0.26391980672246507
3598,Madhya Pradesh,2019,1,Samsung,1214286,0.1893061599029559
3599,Madhya Pradesh,2019,1,Vivo,1118407,0.17435870493325722
3600,Madhya Pradesh,2019,1,Oppo,713079,0.11116841271120632
3601,Madhya Pradesh,2019,1,Realme,347539,0.05418103602159079
3602,Madhya Pradesh,2019,1,Motorola,132833,0.02070855230019068
3603,Madhya Pradesh,2019,1,Micromax,115580,0.018018824199227894
3604,Madhya Pradesh,2019,1,Apple,114562,0.01786011886063286
3605,Madhya Pradesh,2019,1,OnePlus,102145,0.015924319067573398
3606,Madhya Pradesh,2019,1,Lenovo,94449,0.014724519179727249
3607,Madhya Pradesh,2019,1,Others,768635,0.11982954610117262
3608,Madhya Pradesh,2019,2,Xiaomi,1936039,0.2651682497001851
3609,Madhya Pradesh,2019,2,Samsung,1385430,0.18975446681710828
3610,Madhya Pradesh,2019,2,Vivo,1303162,0.17848668679494195
3611,Madhya Pradesh,2019,2,Oppo,827579,0.11334878838630291
3612,Madhya Pradesh,2019,2,Realme,396497,0.05430593882735539
3613,Madhya Pradesh,2019,2,Motorola,145364,0.019909680254074278
3614,Madhya Pradesh,2019,2,Apple,127711,0.017491849253791034
3615,Madhya Pradesh,2019,2,Micromax,120323,0.016479956916506007
3616,Madhya Pradesh,2019,2,OnePlus,111156,0.01522440506811783
3617,Madhya Pradesh,2019,2,Lenovo,103102,0.014121294499020158
3618,Madhya Pradesh,2019,2,Others,844809,0.11570868348259704
3619,Madhya Pradesh,2019,3,Xiaomi,2182732,0.2668159943984987
3620,Madhya Pradesh,2019,3,Samsung,1532795,0.18736804249630593
3621,Madhya Pradesh,2019,3,Vivo,1494051,0.18263199662032323
3622,Madhya Pradesh,2019,3,Oppo,939484,0.11484202260354416
3623,Madhya Pradesh,2019,3,Realme,456103,0.05575378722313983
3624,Madhya Pradesh,2019,3,Motorola,154465,0.01888171913673511
3625,Madhya Pradesh,2019,3,Apple,139917,0.017103379383385017
3626,Madhya Pradesh,2019,3,Micromax,129516,0.01583196669610193
3627,Madhya Pradesh,2019,3,OnePlus,120190,0.014691961434915307
3628,Madhya Pradesh,2019,3,Huawei,113980,0.013932854350209226
3629,Madhya Pradesh,2019,3,Others,917431,0.11214627565684154
3630,Madhya Pradesh,2019,4,Xiaomi,2450683,0.2673888226179759
3631,Madhya Pradesh,2019,4,Vivo,1711918,0.186783740874899
3632,Madhya Pradesh,2019,4,Samsung,1704518,0.18597634257517068
3633,Madhya Pradesh,2019,4,Oppo,1069906,0.11673517368501275
3634,Madhya Pradesh,2019,4,Realme,529253,0.05774567193595891
3635,Madhya Pradesh,2019,4,Motorola,165303,0.018035859613511528
3636,Madhya Pradesh,2019,4,Apple,150743,0.016447248904856947
3637,Madhya Pradesh,2019,4,Micromax,136341,0.014875877240980351
3638,Madhya Pradesh,2019,4,OnePlus,127622,0.013924565649719414
3639,Madhya Pradesh,2019,4,Huawei,125734,0.013718569975410358
3640,Madhya Pradesh,2019,4,Others,993220,0.10836812692650417
3641,Madhya Pradesh,2020,1,Xiaomi,2697286,0.26570657303333706
3642,Madhya Pradesh,2020,1,Vivo,1956817,0.19276381485811128
3643,Madhya Pradesh,2020,1,Samsung,1873824,0.1845882689146126
3644,Madhya Pradesh,2020,1,Oppo,1206327,0.11883389938166973
3645,Madhya Pradesh,2020,1,Realme,607456,0.05983979897887684
3646,Madhya Pradesh,2020,1,Motorola,174003,0.017140837429742248
3647,Madhya Pradesh,2020,1,Apple,160868,0.015846923533776865
3648,Madhya Pradesh,2020,1,Huawei,136299,0.013426659315278694
3649,Madhya Pradesh,2020,1,Micromax,135703,0.013367948033817304
3650,Madhya Pradesh,2020,1,OnePlus,133926,0.013192897786909769
3651,Madhya Pradesh,2020,1,Others,1068862,0.10529237873386757
3652,Madhya Pradesh,2020,2,Xiaomi,3003291,0.26403897586717145
3653,Madhya Pradesh,2020,2,Vivo,2247524,0.19759455051038632
3654,Madhya Pradesh,2020,2,Samsung,2084294,0.1832439324614532
3655,Madhya Pradesh,2020,2,Oppo,1376782,0.1210419201044308
3656,Madhya Pradesh,2020,2,Realme,693404,0.0609616857048485
3657,Madhya Pradesh,2020,2,Motorola,185349,0.016295244163154473
3658,Madhya Pradesh,2020,2,Apple,170312,0.014973243038350166
3659,Madhya Pradesh,2020,2,Micromax,147344,0.012953975775298669
3660,Madhya Pradesh,2020,2,Huawei,147224,0.012943425789598294
3661,Madhya Pradesh,2020,2,OnePlus,139482,0.012262775878829194
3662,Madhya Pradesh,2020,2,Others,1179417,0.10369027070647892
3663,Madhya Pradesh,2020,3,Xiaomi,3292397,0.2620453917408668
3664,Madhya Pradesh,2020,3,Vivo,2556833,0.2035010677937611
3665,Madhya Pradesh,2020,3,Samsung,2278237,0.18132731476293323
3666,Madhya Pradesh,2020,3,Oppo,1539499,0.12253036876770106
3667,Madhya Pradesh,2020,3,Realme,799089,0.06360034650767131
3668,Madhya Pradesh,2020,3,Motorola,196221,0.015617438848591047
3669,Madhya Pradesh,2020,3,Apple,181092,0.01441330558894843
3670,Madhya Pradesh,2020,3,Huawei,157340,0.012522858554575276
3671,Madhya Pradesh,2020,3,Micromax,157127,0.01250590565720573
3672,Madhya Pradesh,2020,3,OnePlus,146328,0.01164640171967644
3673,Madhya Pradesh,2020,3,Others,1260061,0.10028960005806964
3674,Madhya Pradesh,2020,4,Xiaomi,3563397,0.25938351632889545
3675,Madhya Pradesh,2020,4,Vivo,2853943,0.20774159341275666
3676,Madhya Pradesh,2020,4,Samsung,2466332,0.17952697007784352
3677,Madhya Pradesh,2020,4,Oppo,1703093,0.12396997892043113
3678,Madhya Pradesh,2020,4,Realme,905866,0.06593896453378369
3679,Madhya Pradesh,2020,4,Motorola,206156,0.015006317901794205
3680,Madhya Pradesh,2020,4,Apple,195195,0.01420845487320631
3681,Madhya Pradesh,2020,4,Huawei,166594,0.012126557192279166
3682,Madhya Pradesh,2020,4,Micromax,164239,0.011955134198727074
3683,Madhya Pradesh,2020,4,Tecno,157894,0.011493274795717294
3684,Madhya Pradesh,2020,4,Others,1355238,0.09864923776456555
3685,Madhya Pradesh,2021,1,Xiaomi,3826173,0.25783832488949876
3686,Madhya Pradesh,2021,1,Vivo,3171754,0.21373830674189778
3687,Madhya Pradesh,2021,1,Samsung,2620433,0.1765858614352158
3688,Madhya Pradesh,2021,1,Oppo,1846729,0.12444746013441085
3689,Madhya Pradesh,2021,1,Realme,1015817,0.06845392345674803
3690,Madhya Pradesh,2021,1,Motorola,211488,0.014251763225089486
3691,Madhya Pradesh,2021,1,Apple,210736,0.014201087413954731
3692,Madhya Pradesh,2021,1,Tecno,184784,0.012452232825431871
3693,Madhya Pradesh,2021,1,Huawei,173653,0.01170213647737207
3694,Madhya Pradesh,2021,1,Micromax,165359,0.011143220017861876
3695,Madhya Pradesh,2021,1,Others,1412501,0.09518568338251875
3696,Madhya Pradesh,2021,2,Xiaomi,4052668,0.2542302568826734
3697,Madhya Pradesh,2021,2,Vivo,3483187,0.21850581537406683
3698,Madhya Pradesh,2021,2,Samsung,2757784,0.17300014083239157
3699,Madhya Pradesh,2021,2,Oppo,2001363,0.1255486582186051
3700,Madhya Pradesh,2021,2,Realme,1196164,0.0750372547156111
3701,Madhya Pradesh,2021,2,Tecno,240188,0.015067372145987672
3702,Madhya Pradesh,2021,2,Apple,228017,0.014303866115757952
3703,Madhya Pradesh,2021,2,Motorola,210526,0.013206628093019639
3704,Madhya Pradesh,2021,2,OnePlus,182565,0.011452590453445799
3705,Madhya Pradesh,2021,2,Huawei,171485,0.010757524574311356
3706,Madhya Pradesh,2021,2,Others,1416988,0.08888989259412952
3707,Madhya Pradesh,2021,3,Xiaomi,4290362,0.2492913373107732
3708,Madhya Pradesh,2021,3,Vivo,3891058,0.22608979204407054
3709,Madhya Pradesh,2021,3,Samsung,2829150,0.1643876640136133
3710,Madhya Pradesh,2021,3,Oppo,2215661,0.12874090664548238
3711,Madhya Pradesh,2021,3,Realme,1404072,0.08158355555093298
3712,Madhya Pradesh,2021,3,Tecno,298534,0.017346307862304945
3713,Madhya Pradesh,2021,3,Apple,249062,0.014471738993888114
3714,Madhya Pradesh,2021,3,OnePlus,224466,0.013042589254892715
3715,Madhya Pradesh,2021,3,Motorola,208788,0.01213161960096647
3716,Madhya Pradesh,2021,3,Huawei,180559,0.010491374521193293
3717,Madhya Pradesh,2021,3,Others,1418521,0.0824231142018821
3718,Madhya Pradesh,2021,4,Xiaomi,4500562,0.24385038710207707
3719,Madhya Pradesh,2021,4,Vivo,4248158,0.23017458103472088
3720,Madhya Pradesh,2021,4,Samsung,2921496,0.15829310439833286
3721,Madhya Pradesh,2021,4,Oppo,2400977,0.13009023559128474
3722,Madhya Pradesh,2021,4,Realme,1682298,0.0911506204160836
3723,Madhya Pradesh,2021,4,Tecno,350126,0.018970599812757127
3724,Madhya Pradesh,2021,4,Apple,293413,0.01589776424161732
3725,Madhya Pradesh,2021,4,OnePlus,264637,0.014338617019726062
3726,Madhya Pradesh,2021,4,Motorola,211860,0.011479042619887482
3727,Madhya Pradesh,2021,4,Huawei,174122,0.009434314448503955
3728,Madhya Pradesh,2021,4,Others,1408594,0.07632073331500891
3729,Madhya Pradesh,2022,1,Xiaomi,4678482,0.23801622973210365
3730,Madhya Pradesh,2022,1,Vivo,4575284,0.23276606549594892
3731,Madhya Pradesh,2022,1,Samsung,3009068,0.15308534271747154
3732,Madhya Pradesh,2022,1,Oppo,2595568,0.13204866650620795
3733,Madhya Pradesh,2022,1,Realme,1935366,0.09846110735740835
3734,Madhya Pradesh,2022,1,Tecno,424783,0.021610695117410345
3735,Madhya Pradesh,2022,1,Apple,325559,0.01656270682143352
3736,Madhya Pradesh,2022,1,OnePlus,303765,0.015453944254690403
3737,Madhya Pradesh,2022,1,Motorola,211431,0.010756482437783967
3738,Madhya Pradesh,2022,1,Huawei,173297,0.008816427756670724
3739,Madhya Pradesh,2022,1,Others,1423544,0.07242233180287062
3740,Maharashtra,2018,1,Xiaomi,1606618,0.26307836555922604
